,identifier,time,returns,position,captured_returns
111,ADM,2023-06-13,-0.0092674178839283,-1.0,0.0092674178839283
112,ADM,2023-06-14,0.0117667618720231,-1.0,-0.0117667618720231
113,ADM,2023-06-15,0.0074474734444032,-1.0,-0.0074474734444032
114,ADM,2023-06-16,-0.0112594346918259,-1.0,0.0112594346918259
115,ADM,2023-06-20,-0.0050476828382982,-1.0,0.0050476828382982
116,ADM,2023-06-21,-0.0033256313510947,-1.0,0.0033256313510947
117,ADM,2023-06-22,-0.0013580214954636,-1.0,0.0013580214954636
118,ADM,2023-06-23,0.0063997847651678,-1.0,-0.0063997847651678
119,ADM,2023-06-26,0.0021563864960277,1.0,0.0021563864960277
120,ADM,2023-06-27,0.0004364985906992,-1.0,-0.0004364985906992
121,ADM,2023-06-28,0.0060313836748023,-1.0,-0.0060313836748023
122,ADM,2023-06-29,0.0083376601350772,-1.0,-0.0083376601350772
123,ADM,2023-06-30,0.0102844077549109,-1.0,-0.0102844077549109
124,ADM,2023-07-03,0.0059600111198176,-1.0,-0.0059600111198176
125,ADM,2023-07-05,-0.0032894116577066,1.0,-0.0032894116577066
126,ADM,2023-07-06,0.0085548279111625,1.0,0.0085548279111625
127,ADM,2023-07-07,0.0046386218592923,1.0,0.0046386218592923
128,ADM,2023-07-10,0.0170133136721821,1.0,0.0170133136721821
129,ADM,2023-07-11,-0.0145384648175986,1.0,-0.0145384648175986
130,ADM,2023-07-12,0.0036507054660569,1.0,0.0036507054660569
131,ADM,2023-07-13,-0.0081263914422133,1.0,-0.0081263914422133
132,ADM,2023-07-14,0.0115507766249754,1.0,0.0115507766249754
133,ADM,2023-07-17,0.0098860786469581,1.0,0.0098860786469581
134,ADM,2023-07-18,0.0020510040498936,1.0,0.0020510040498936
135,ADM,2023-07-19,0.0135540719590756,1.0,0.0135540719590756
136,ADM,2023-07-20,-0.0039535037349584,1.0,-0.0039535037349584
137,ADM,2023-07-21,0.0079568385806764,1.0,0.0079568385806764
138,ADM,2023-07-24,0.0240548214991424,1.0,0.0240548214991424
139,ADM,2023-07-25,0.0062753038196637,1.0,0.0062753038196637
140,ADM,2023-07-26,-0.00822781559469,1.0,-0.00822781559469
141,ADM,2023-07-27,0.0044845518372551,1.0,0.0044845518372551
142,ADM,2023-07-28,-0.0107816953092491,1.0,-0.0107816953092491
143,ADM,2023-07-31,0.0001511567516567,1.0,0.0001511567516567
144,ADM,2023-08-01,-0.0014590050468102,1.0,-0.0014590050468102
145,ADM,2023-08-02,0.0014057889958819,1.0,0.0014057889958819
146,ADM,2023-08-03,0.0045960523940519,1.0,0.0045960523940519
147,ADM,2023-08-04,0.013264578610437,1.0,0.013264578610437
148,ADM,2023-08-07,-0.0059936172992923,1.0,-0.0059936172992923
149,ADM,2023-08-08,-0.0046529290520937,1.0,-0.0046529290520937
150,ADM,2023-08-09,0.0004004353549436,1.0,0.0004004353549436
151,ADM,2023-08-10,-0.0087866065833903,1.0,-0.0087866065833903
152,ADM,2023-08-11,0.0009851289515334,1.0,0.0009851289515334
153,ADM,2023-08-14,-0.0209216835614321,1.0,-0.0209216835614321
154,ADM,2023-08-15,-0.0020848872244559,-1.0,0.0020848872244559
155,ADM,2023-08-16,0.0030222091359087,-1.0,-0.0030222091359087
156,ADM,2023-08-17,0.0023950447883303,-1.0,-0.0023950447883303
