Date,Adj_Close
2016-01-04,18.44
2016-01-05,18.42
2016-01-06,18.56
2016-01-07,18.86
2016-01-08,18.01
2016-01-11,17.01
2016-01-12,17.01
2016-01-13,17.48
2016-01-14,17.27
2016-01-15,17.7
2016-01-19,16.31
2016-01-20,16.56
2016-01-21,16.69
2016-01-22,16.68
2016-01-25,17.67
2016-01-26,18.5
2016-01-27,19.44
2016-01-28,19.53
2016-01-29,19.96
2016-02-01,20.55
2016-02-02,20.07
2016-02-03,22.34
2016-02-04,23.38
2016-02-05,24.41
2016-02-08,25.19
2016-02-09,24.3
2016-02-10,24.31
2016-02-11,25.04
2016-02-12,25.78
2016-02-16,24.56
2016-02-17,24.84
2016-02-18,25.07
2016-02-19,24.84
2016-02-22,25.12
2016-02-23,25.39
2016-02-24,25.58
2016-02-25,25.85
2016-02-26,25.35
2016-02-29,25.83
2016-03-01,25.39
2016-03-02,26.24
2016-03-03,26.82
2016-03-04,26.11
2016-03-07,26.53
2016-03-08,25.89
2016-03-09,26.14
2016-03-10,27.35
2016-03-11,26.68
2016-03-14,26.13
2016-03-15,26.37
2016-03-16,27.55
2016-03-17,27.46
2016-03-18,27.79
2016-03-21,27.79
2016-03-22,27.39
2016-03-23,24.98
2016-03-24,25.4
2016-03-28,25.7
2016-03-29,26.95
2016-03-30,26.75
2016-03-31,26.58
2016-04-01,26.62
2016-04-04,26.3
2016-04-05,27.3
2016-04-06,27.74
2016-04-07,27.96
2016-04-08,29.1
2016-04-11,31.11
2016-04-12,30.63
2016-04-13,29.48
2016-04-14,28.68
2016-04-15,29.37
2016-04-18,29.46
2016-04-19,30.91
2016-04-20,30.45
2016-04-21,32.19
2016-04-22,31.23
2016-04-25,31.11
2016-04-26,31.97
2016-04-27,32.1
2016-04-28,32.99
2016-04-29,34.97
2016-05-02,34.34
2016-05-03,33.83
2016-05-04,32.35
2016-05-05,32.86
2016-05-06,34.13
2016-05-09,31.83
2016-05-10,33.03
2016-05-11,33.88
2016-05-12,33.21
2016-05-13,34.07
2016-05-16,35.42
2016-05-17,35.55
2016-05-18,33.52
2016-05-19,34.14
2016-05-20,33.73
2016-05-23,33.83
2016-05-24,31.74
2016-05-25,32.38
2016-05-26,32.45
2016-05-27,31.96
2016-05-31,32.41
2016-06-01,32.66
2016-06-02,32.35
2016-06-03,35.4
2016-06-06,35.43
2016-06-07,34.95
2016-06-08,35.38
2016-06-09,35.9
2016-06-10,35.79
2016-06-13,35.89
2016-06-14,35.15
2016-06-15,36.24
2016-06-16,35.61
2016-06-17,35.65
2016-06-20,35.33
2016-06-21,34.83
2016-06-22,35.72
2016-06-23,35.39
2016-06-24,37.19
2016-06-27,37.69
2016-06-28,37.17
2016-06-29,37.69
2016-06-30,39.12
2016-07-01,40.34
2016-07-05,40.38
2016-07-06,41.42
2016-07-07,40.96
2016-07-08,41.14
2016-07-11,41.06
2016-07-12,39.96
2016-07-13,40.88
2016-07-14,41.62
2016-07-15,41.33
2016-07-18,41.63
2016-07-19,41.39
2016-07-20,39.29
2016-07-21,40.52
2016-07-22,41.27
2016-07-25,40.13
2016-07-26,41.13
2016-07-27,42.32
2016-07-28,42.67
2016-07-29,44.0
2016-08-01,44.16
2016-08-02,45.86
2016-08-03,45.02
2016-08-04,44.91
2016-08-05,44.43
2016-08-08,44.65
2016-08-09,45.0
2016-08-10,45.57
2016-08-11,45.43
2016-08-12,45.17
2016-08-15,44.92
2016-08-16,44.29
2016-08-17,44.0
2016-08-18,44.43
2016-08-19,44.17
2016-08-22,43.32
2016-08-23,43.15
2016-08-24,39.85
2016-08-25,40.16
2016-08-26,39.93
2016-08-29,40.91
2016-08-30,38.6
2016-08-31,38.24
2016-09-01,39.43
2016-09-02,40.52
2016-09-06,42.0
2016-09-07,42.09
2016-09-08,41.59
2016-09-09,39.3
2016-09-12,40.36
2016-09-13,39.02
2016-09-14,38.6
2016-09-15,39.2
2016-09-16,38.26
2016-09-19,38.43
2016-09-20,38.15
2016-09-21,41.03
2016-09-22,40.77
2016-09-23,39.56
2016-09-26,39.26
2016-09-27,38.48
2016-09-28,39.21
2016-09-29,39.05
2016-09-30,39.29
2016-10-03,38.1
2016-10-04,34.25
2016-10-05,34.59
2016-10-06,34.05
2016-10-07,33.97
2016-10-10,34.06
2016-10-11,33.85
2016-10-12,34.52
2016-10-13,34.81
2016-10-14,34.23
2016-10-17,35.03
2016-10-18,36.17
2016-10-19,36.98
2016-10-20,37.01
2016-10-21,36.35
2016-10-24,35.84
2016-10-25,36.59
2016-10-26,36.18
2016-10-27,34.79
2016-10-28,35.38
2016-10-31,37.04
2016-11-01,37.95
2016-11-02,37.18
2016-11-03,37.75
2016-11-04,37.8
2016-11-07,36.49
2016-11-08,36.06
2016-11-09,37.04
2016-11-10,34.68
2016-11-11,31.59
