Date,Adj_Close
2016-01-04,93.16
2016-01-05,93.29
2016-01-06,91.6
2016-01-07,89.28
2016-01-08,87.96
2016-01-11,88.28
2016-01-12,89.0
2016-01-13,86.41
2016-01-14,86.87
2016-01-15,86.33
2016-01-19,85.33
2016-01-20,84.17
2016-01-21,84.13
2016-01-22,85.74
2016-01-25,82.73
2016-01-26,84.45
2016-01-27,85.05
2016-01-28,84.91
2016-01-29,86.65
2016-02-01,86.09
2016-02-02,83.8
2016-02-03,83.85
2016-02-04,84.89
2016-02-05,83.57
2016-02-08,81.77
2016-02-09,82.2
2016-02-10,81.51
2016-02-11,78.17
2016-02-12,80.93
2016-02-16,83.27
2016-02-17,84.06
2016-02-18,82.58
2016-02-19,82.82
2016-02-22,84.45
2016-02-23,82.81
2016-02-24,82.3
2016-02-25,82.94
2016-02-26,83.97
2016-02-29,81.31
2016-03-01,84.48
2016-03-02,85.64
2016-03-03,86.58
2016-03-04,87.3
2016-03-07,86.96
2016-03-08,85.07
2016-03-09,84.62
2016-03-10,85.14
2016-03-11,86.4
2016-03-14,85.82
2016-03-15,85.79
2016-03-16,84.69
2016-03-17,85.2
2016-03-18,86.16
2016-03-21,86.2
2016-03-22,85.85
2016-03-23,85.35
2016-03-24,84.8
2016-03-28,84.88
2016-03-29,84.47
2016-03-30,85.35
2016-03-31,84.57
2016-04-01,85.29
2016-04-04,85.32
2016-04-05,82.94
2016-04-06,83.8
2016-04-07,81.47
2016-04-08,81.82
2016-04-11,81.92
2016-04-12,82.86
2016-04-13,85.17
2016-04-14,84.69
2016-04-15,84.16
2016-04-18,85.01
2016-04-19,86.27
2016-04-20,87.74
2016-04-21,87.51
2016-04-22,88.09
2016-04-25,87.71
2016-04-26,88.88
2016-04-27,88.99
2016-04-28,88.19
2016-04-29,87.78
2016-05-02,87.91
2016-05-03,86.87
2016-05-04,85.37
2016-05-05,85.35
2016-05-06,85.61
2016-05-09,84.99
2016-05-10,86.59
2016-05-11,86.34
2016-05-12,86.18
2016-05-13,84.74
2016-05-16,85.45
2016-05-17,85.23
2016-05-18,88.38
2016-05-19,87.88
2016-05-20,88.19
2016-05-23,87.82
2016-05-24,89.03
2016-05-25,90.23
2016-05-26,89.49
2016-05-27,90.24
2016-05-31,89.74
2016-06-01,89.74
2016-06-02,90.01
2016-06-03,88.57
2016-06-06,89.93
2016-06-07,89.1
2016-06-08,89.5
2016-06-09,88.33
2016-06-10,87.0
2016-06-13,86.34
2016-06-14,84.41
2016-06-15,84.22
2016-06-16,83.87
2016-06-17,83.68
2016-06-20,84.02
2016-06-21,84.53
2016-06-22,84.76
2016-06-23,86.67
2016-06-24,81.08
2016-06-27,77.88
2016-06-28,78.97
2016-06-29,80.34
2016-06-30,81.39
2016-07-01,80.93
2016-07-05,78.83
2016-07-06,79.38
2016-07-07,79.49
2016-07-08,80.62
2016-07-11,81.06
2016-07-12,82.34
2016-07-13,82.1
2016-07-14,82.86
2016-07-15,82.06
2016-07-18,82.09
2016-07-19,82.37
2016-07-20,82.6
2016-07-21,82.45
2016-07-22,82.83
2016-07-25,82.76
2016-07-26,82.69
2016-07-27,82.62
2016-07-28,83.02
2016-07-29,82.65
2016-08-01,82.42
2016-08-02,81.66
2016-08-03,83.85
2016-08-04,83.88
2016-08-05,86.44
2016-08-08,86.49
2016-08-09,86.25
2016-08-10,85.39
2016-08-11,85.5
2016-08-12,85.0
2016-08-15,85.63
2016-08-16,85.67
2016-08-17,85.78
2016-08-18,85.46
2016-08-19,85.42
2016-08-22,85.53
2016-08-23,85.71
2016-08-24,85.67
2016-08-25,85.87
2016-08-26,86.69
2016-08-29,87.92
2016-08-30,88.87
2016-08-31,90.1
2016-09-01,89.99
2016-09-02,90.54
2016-09-06,89.48
2016-09-07,90.42
2016-09-08,90.72
2016-09-09,89.92
2016-09-12,90.9
2016-09-13,89.92
2016-09-14,89.29
2016-09-15,90.32
2016-09-16,89.39
2016-09-19,90.11
2016-09-20,90.36
2016-09-21,90.74
2016-09-22,90.0
2016-09-23,89.41
2016-09-26,87.77
2016-09-27,88.55
2016-09-28,89.41
2016-09-29,88.99
2016-09-30,90.09
2016-10-03,89.4
2016-10-04,90.5
2016-10-05,91.52
2016-10-06,91.82
2016-10-07,91.42
2016-10-10,91.69
2016-10-11,90.51
2016-10-12,90.38
2016-10-13,87.94
2016-10-14,88.03
2016-10-17,88.21
2016-10-18,89.86
2016-10-19,91.6
2016-10-20,93.3
2016-10-21,92.92
2016-10-24,93.02
