Date,Adj_Close
2016-01-04,1245.37
2016-01-05,1210.68994
2016-01-06,1196.70996
2016-01-07,1167.18994
2016-01-08,1136.95996
2016-01-11,1136.28003
2016-01-12,1148.92004
2016-01-13,1098.90002
2016-01-14,1121.38
2016-01-15,1086.73999
2016-01-19,1094.5
2016-01-20,1081.32996
2016-01-21,1089.14001
2016-01-22,1118.10999
2016-01-25,1097.93005
2016-01-26,1111.54004
2016-01-27,1043.69995
2016-01-28,1043.13
2016-01-29,1064.96997
2016-02-01,1084.87
2016-02-02,1066.79004
2016-02-03,1049.16003
2016-02-04,1069.09998
2016-02-05,1015.54999
2016-02-08,973.79999
2016-02-09,991.28998
2016-02-10,1032.77002
2016-02-11,1055.23999
2016-02-12,1058.01001
2016-02-16,1110.68005
2016-02-17,1235.56006
2016-02-18,1251.94995
2016-02-19,1283.73999
2016-02-22,1288.42004
2016-02-23,1261.89001
2016-02-24,1264.20996
2016-02-25,1263.41003
2016-02-26,1254.27002
2016-02-29,1265.20996
2016-03-01,1295.92004
2016-03-02,1301.37
2016-03-03,1303.04004
2016-03-04,1297.70996
2016-03-07,1291.43005
2016-03-08,1282.77002
2016-03-09,1291.89001
2016-03-10,1293.77002
2016-03-11,1326.87
2016-03-14,1325.72998
2016-03-15,1332.13
2016-03-16,1350.98999
2016-03-17,1346.85999
2016-03-18,1344.21997
2016-03-21,1350.51001
2016-03-22,1319.41003
2016-03-23,1306.10999
2016-03-24,1301.18994
2016-03-28,1287.03003
2016-03-29,1307.89001
2016-03-30,1317.03003
2016-03-31,1288.95996
2016-04-01,1299.69995
2016-04-04,1281.76001
2016-04-05,1279.07996
2016-04-06,1293.01001
2016-04-07,1276.5
2016-04-08,1274.15002
2016-04-11,1264.63
2016-04-12,1300.28003
2016-04-13,1317.76001
2016-04-14,1336.39001
2016-04-15,1331.90002
2016-04-18,1353.37
2016-04-19,1345.78003
2016-04-20,1350.0
2016-04-21,1340.0
2016-04-22,1338.5
2016-04-25,1335.27002
2016-04-26,1333.94995
2016-04-27,1353.73999
2016-04-28,1317.58997
2016-04-29,1343.66003
2016-05-02,1356.68994
2016-05-03,1354.64001
2016-05-04,1253.04004
2016-05-05,1240.84998
2016-05-06,1250.09998
2016-05-09,1244.92004
2016-05-10,1268.27002
2016-05-11,1267.31006
2016-05-12,1282.25
2016-05-13,1278.64001
2016-05-16,1283.46997
2016-05-17,1278.02002
2016-05-18,1267.27002
2016-05-19,1250.31006
2016-05-20,1249.29004
2016-05-23,1237.48999
2016-05-24,1256.63
2016-05-25,1270.18005
2016-05-26,1269.02002
2016-05-27,1273.0
2016-05-31,1264.32996
2016-06-01,1278.0
2016-06-02,1290.0
2016-06-03,1301.70996
2016-06-06,1349.09998
2016-06-07,1360.0
2016-06-08,1354.82996
2016-06-09,1340.06995
2016-06-10,1318.90002
2016-06-13,1315.46997
2016-06-14,1304.09998
2016-06-15,1305.42004
2016-06-16,1323.89001
2016-06-17,1309.23999
2016-06-20,1341.95996
2016-06-21,1343.05005
2016-06-22,1360.09998
2016-06-23,1390.19995
2016-06-24,1232.14001
2016-06-27,1186.05005
2016-06-28,1204.25
2016-06-29,1239.41003
2016-06-30,1248.41003
2016-07-01,1267.37
2016-07-05,1275.03003
2016-07-06,1292.04004
2016-07-07,1297.26001
2016-07-08,1329.45996
2016-07-11,1351.03003
