Date,Adj_Close
2016-01-04,17.16
2016-01-05,17.32
2016-01-06,16.94
2016-01-07,16.22
2016-01-08,15.9
2016-01-11,16.16
2016-01-12,16.23
2016-01-13,16.3
2016-01-14,16.07
2016-01-15,15.94
2016-01-19,15.67
2016-01-20,15.57
2016-01-21,16.0
2016-01-22,16.6
2016-01-25,15.91
2016-01-26,16.33
2016-01-27,16.08
2016-01-28,16.39
2016-01-29,16.76
2016-02-01,16.51
2016-02-02,16.18
2016-02-03,16.38
2016-02-04,16.53
2016-02-05,16.23
2016-02-08,15.79
2016-02-09,16.0
2016-02-10,16.35
2016-02-11,15.36
2016-02-12,16.01
2016-02-16,16.67
2016-02-17,16.61
2016-02-18,16.61
2016-02-19,16.54
2016-02-22,17.2
2016-02-23,17.15
2016-02-24,17.1
2016-02-25,17.34
2016-02-26,17.39
2016-02-29,17.19
2016-03-01,17.52
2016-03-02,17.87
2016-03-03,18.16
2016-03-04,17.93
2016-03-07,17.93
2016-03-08,17.8
2016-03-09,18.04
2016-03-10,17.96
2016-03-11,18.4
2016-03-14,18.34
2016-03-15,18.26
2016-03-16,18.21
2016-03-17,18.37
2016-03-18,18.65
2016-03-21,18.3
2016-03-22,18.28
2016-03-23,17.98
2016-03-24,17.91
2016-03-28,18.12
2016-03-29,18.51
2016-03-30,18.41
2016-03-31,18.71
2016-04-01,18.42
2016-04-04,17.21
2016-04-05,17.56
2016-04-06,17.98
2016-04-07,17.72
2016-04-08,17.8
2016-04-11,17.58
2016-04-12,17.83
2016-04-13,18.28
2016-04-14,18.33
2016-04-15,18.65
2016-04-18,18.51
2016-04-19,18.66
2016-04-20,19.18
2016-04-21,19.13
2016-04-22,19.05
2016-04-25,18.81
2016-04-26,18.98
2016-04-27,19.18
2016-04-28,18.52
2016-04-29,18.39
2016-05-02,18.44
2016-05-03,18.2
2016-05-04,18.3
2016-05-05,18.19
2016-05-06,18.23
2016-05-09,18.28
2016-05-10,18.24
2016-05-11,18.15
2016-05-12,18.19
2016-05-13,17.98
2016-05-16,18.21
2016-05-17,18.17
2016-05-18,18.03
2016-05-19,17.79
2016-05-20,18.06
2016-05-23,17.82
2016-05-24,18.73
2016-05-25,18.7
2016-05-26,18.86
2016-05-27,18.86
2016-05-31,18.76
2016-06-01,18.87
2016-06-02,18.89
2016-06-03,18.79
2016-06-06,18.7
2016-06-07,19.37
2016-06-08,19.7
2016-06-09,19.58
2016-06-10,19.22
2016-06-13,18.83
2016-06-14,18.59
2016-06-15,18.72
2016-06-16,18.67
2016-06-17,19.05
2016-06-20,19.09
2016-06-21,19.1
2016-06-22,18.87
2016-06-23,19.16
2016-06-24,18.4
2016-06-27,18.01
2016-06-28,18.56
2016-06-29,19.0
2016-06-30,19.49
2016-07-01,19.48
2016-07-05,19.27
2016-07-06,19.66
2016-07-07,19.97
2016-07-08,20.48
2016-07-11,20.41
2016-07-12,20.49
2016-07-13,20.43
2016-07-14,20.37
2016-07-15,20.37
2016-07-18,20.46
2016-07-19,20.37
2016-07-20,20.42
2016-07-21,21.51
2016-07-22,21.85
2016-07-25,21.94
2016-07-26,22.1
2016-07-27,22.11
2016-07-28,21.72
2016-07-29,21.18
2016-08-01,21.44
2016-08-02,20.95
2016-08-03,21.01
2016-08-04,21.04
2016-08-05,21.54
2016-08-08,21.26
2016-08-09,21.29
2016-08-10,21.22
2016-08-11,21.39
2016-08-12,21.15
2016-08-15,21.42
2016-08-16,21.36
2016-08-17,21.07
2016-08-18,21.14
2016-08-19,21.19
2016-08-22,21.32
2016-08-23,21.93
2016-08-24,21.57
2016-08-25,21.57
2016-08-26,21.19
2016-08-29,21.18
2016-08-30,21.36
2016-08-31,21.37
2016-09-01,21.1
2016-09-02,20.88
2016-09-06,20.84
2016-09-07,21.08
2016-09-08,20.88
2016-09-09,20.04
2016-09-12,20.21
2016-09-13,19.83
2016-09-14,19.88
2016-09-15,19.99
2016-09-16,19.57
2016-09-19,19.87
2016-09-20,19.29
2016-09-21,19.41
2016-09-22,19.86
2016-09-23,19.81
2016-09-26,19.77
2016-09-27,19.89
2016-09-28,20.14
2016-09-29,19.81
2016-09-30,20.04
2016-10-03,20.04
2016-10-04,20.09
2016-10-05,20.45
2016-10-06,20.34
2016-10-07,19.94
2016-10-10,19.93
2016-10-11,19.68
2016-10-12,19.75
2016-10-13,19.4
2016-10-14,19.43
2016-10-17,19.4
2016-10-18,19.81
2016-10-19,19.88
2016-10-20,19.2
2016-10-21,19.06
2016-10-24,19.09
2016-10-25,18.57
2016-10-26,18.58
2016-10-27,18.19
2016-10-28,18.51
2016-10-31,18.6
2016-11-01,18.63
2016-11-02,18.31
2016-11-03,18.01
2016-11-04,18.24
2016-11-07,18.6
2016-11-08,18.31
2016-11-09,18.04
2016-11-10,18.69
2016-11-11,18.32
2016-11-14,18.64
2016-11-15,18.66
2016-11-16,18.44
2016-11-17,18.94
2016-11-18,18.84
2016-11-21,18.91
2016-11-22,18.82
2016-11-23,18.99
2016-11-25,19.27
2016-11-28,19.1
2016-11-29,19.29
2016-11-30,18.86
2016-12-01,18.39
2016-12-02,18.31
2016-12-05,18.28
2016-12-06,18.68
2016-12-07,19.31
2016-12-08,19.85
2016-12-09,19.6
2016-12-12,19.83
2016-12-13,19.7
2016-12-14,19.09
2016-12-15,18.73
2016-12-16,18.83
2016-12-19,18.91
2016-12-20,19.09
2016-12-21,19.15
2016-12-22,18.55
2016-12-23,18.38
2016-12-27,18.62
2016-12-28,18.45
2016-12-29,18.5
2016-12-30,18.38
2017-01-03,18.55
2017-01-04,18.99
2017-01-05,18.93
2017-01-06,18.46
2017-01-09,18.53
2017-01-10,18.69
2017-01-11,18.84
2017-01-12,19.01
2017-01-13,19.19
2017-01-17,19.16
2017-01-18,19.21
2017-01-19,18.94
2017-01-20,19.12
2017-01-23,19.21
2017-01-24,20.34
2017-01-25,20.44
2017-01-26,21.18
2017-01-27,21.26
2017-01-30,21.39
2017-01-31,21.51
2017-02-01,21.21
2017-02-02,21.26
2017-02-03,21.39
2017-02-06,21.29
2017-02-07,21.25
2017-02-08,21.27
2017-02-09,21.4
2017-02-10,21.62
2017-02-13,21.52
2017-02-14,21.49
2017-02-15,21.63
2017-02-16,21.34
2017-02-17,21.4
2017-02-21,21.61
2017-02-22,21.71
2017-02-23,21.6
2017-02-24,21.73
2017-02-27,22.1
2017-02-28,22.05
2017-03-01,22.49
2017-03-02,22.42
2017-03-03,22.48
2017-03-06,22.46
2017-03-07,22.79
2017-03-08,23.16
2017-03-09,23.12
2017-03-10,23.53
2017-03-13,23.39
2017-03-14,23.18
2017-03-15,23.43
2017-03-16,23.81
2017-03-17,23.72
2017-03-20,23.74
2017-03-21,23.4
2017-03-22,23.37
2017-03-23,23.42
2017-03-24,23.49
2017-03-27,23.47
2017-03-28,23.73
2017-03-29,23.75
2017-03-30,23.83
2017-03-31,23.55
2017-04-03,23.48
2017-04-04,23.37
2017-04-05,23.29
2017-04-06,23.36
2017-04-07,23.28
2017-04-10,23.46
2017-04-11,23.76
2017-04-12,23.77
2017-04-13,23.71
2017-04-17,24.11
2017-04-18,24.2
2017-04-19,24.19
2017-04-20,23.34
2017-04-21,23.32
2017-04-24,23.08
2017-04-25,22.2
2017-04-26,22.7
2017-04-27,22.87
2017-04-28,22.67
2017-05-01,22.48
2017-05-02,22.32
2017-05-03,22.18
2017-05-04,22.15
2017-05-05,22.34
2017-05-08,22.25
2017-05-09,22.71
2017-05-10,22.89
2017-05-11,23.02
2017-05-12,22.75
2017-05-15,22.94
2017-05-16,23.07
2017-05-17,22.54
2017-05-18,22.75
2017-05-19,23.13
2017-05-22,23.29
