Date,Adj_Close
2016-01-04,25.66
2016-01-05,25.95
2016-01-06,25.2
2016-01-07,24.56
2016-01-08,24.07
2016-01-11,23.39
2016-01-12,22.77
2016-01-13,22.66
2016-01-14,22.87
2016-01-15,22.71
2016-01-19,22.29
2016-01-20,22.66
2016-01-21,23.01
2016-01-22,23.62
2016-01-25,23.49
2016-01-26,24.99
2016-01-27,24.74
2016-01-28,24.98
2016-01-29,25.92
2016-02-01,25.38
2016-02-02,24.18
2016-02-03,25.43
2016-02-04,26.93
2016-02-05,26.5
2016-02-08,26.08
2016-02-09,25.38
2016-02-10,25.1
2016-02-11,24.65
2016-02-12,26.37
2016-02-16,26.4
2016-02-17,25.49
2016-02-18,24.25
2016-02-19,23.75
2016-02-22,24.96
2016-02-23,24.33
2016-02-24,24.33
2016-02-25,24.46
2016-02-26,24.63
2016-02-29,23.94
2016-03-01,24.74
2016-03-02,25.73
2016-03-03,26.13
2016-03-04,26.94
2016-03-07,26.95
2016-03-08,25.93
2016-03-09,26.19
2016-03-10,26.28
2016-03-11,26.85
2016-03-14,26.87
2016-03-15,26.63
2016-03-16,27.68
2016-03-17,28.44
2016-03-18,28.34
2016-03-21,28.22
2016-03-22,28.4
2016-03-23,27.46
2016-03-24,27.97
2016-03-28,27.75
2016-03-29,28.27
2016-03-30,28.19
2016-03-31,27.71
2016-04-01,27.56
2016-04-04,26.79
2016-04-05,26.97
2016-04-06,26.86
2016-04-07,25.68
2016-04-08,25.92
2016-04-11,26.41
2016-04-12,27.26
2016-04-13,27.79
2016-04-14,27.66
2016-04-15,27.98
2016-04-18,28.36
2016-04-19,29.1
2016-04-20,29.05
2016-04-21,28.87
2016-04-22,29.19
2016-04-25,28.99
2016-04-26,29.88
2016-04-27,30.21
2016-04-28,29.85
2016-04-29,29.67
2016-05-02,29.53
2016-05-03,28.91
2016-05-04,28.5
2016-05-05,28.24
2016-05-06,28.53
2016-05-09,27.52
2016-05-10,27.74
2016-05-11,27.88
2016-05-12,27.78
2016-05-13,27.06
2016-05-16,27.35
2016-05-17,27.58
2016-05-18,26.8
2016-05-19,26.96
2016-05-20,26.7
2016-05-23,26.74
2016-05-24,26.48
2016-05-25,26.86
2016-05-26,26.69
2016-05-27,26.61
2016-05-31,26.05
2016-06-01,26.05
2016-06-02,26.27
2016-06-03,26.42
2016-06-06,26.98
2016-06-07,26.54
2016-06-08,26.82
2016-06-09,26.17
2016-06-10,25.97
2016-06-13,26.01
2016-06-14,25.58
2016-06-15,26.21
2016-06-16,26.07
2016-06-17,26.59
2016-06-20,27.24
2016-06-21,27.24
2016-06-22,27.24
2016-06-23,28.0
2016-06-24,25.56
2016-06-27,25.52
2016-06-28,26.09
2016-06-29,26.37
2016-06-30,26.98
2016-07-01,26.44
2016-07-05,25.43
2016-07-06,25.39
2016-07-07,25.29
2016-07-08,25.77
2016-07-11,26.07
2016-07-12,26.34
2016-07-13,26.76
2016-07-14,26.59
2016-07-15,26.42
2016-07-18,26.45
2016-07-19,26.1
2016-07-20,26.12
2016-07-21,26.34
2016-07-22,26.26
2016-07-25,26.19
2016-07-26,26.55
2016-07-27,26.44
2016-07-28,26.04
2016-07-29,25.99
2016-08-01,25.42
2016-08-02,25.85
2016-08-03,26.65
2016-08-04,26.63
2016-08-05,26.22
2016-08-08,25.98
2016-08-09,25.96
2016-08-10,25.97
2016-08-11,26.02
2016-08-12,26.09
2016-08-15,26.2
2016-08-16,26.14
2016-08-17,26.24
2016-08-18,26.39
2016-08-19,26.01
2016-08-22,26.3
2016-08-23,26.29
2016-08-24,25.73
2016-08-25,26.01
2016-08-26,26.13
2016-08-29,26.25
2016-08-30,25.99
2016-08-31,25.82
2016-09-01,25.88
2016-09-02,26.1
2016-09-06,26.4
2016-09-07,25.96
2016-09-08,26.04
2016-09-09,25.26
2016-09-12,25.84
2016-09-13,25.2
2016-09-14,25.34
2016-09-15,25.41
2016-09-16,25.33
2016-09-19,25.5
2016-09-20,25.61
2016-09-21,26.16
2016-09-22,26.27
2016-09-23,25.96
2016-09-26,25.77
2016-09-27,25.72
2016-09-28,26.68
2016-09-29,26.43
2016-09-30,26.3
2016-10-03,26.34
2016-10-04,26.01
2016-10-05,26.62
2016-10-06,26.31
2016-10-07,26.22
2016-10-10,26.75
2016-10-11,26.18
2016-10-12,26.66
2016-10-13,26.27
2016-10-14,26.01
2016-10-17,26.43
2016-10-18,26.63
2016-10-19,27.4
2016-10-20,27.74
2016-10-21,27.4
2016-10-24,27.7
2016-10-25,28.04
2016-10-26,28.07
2016-10-27,28.16
2016-10-28,27.81
2016-10-31,28.39
2016-11-01,27.78
2016-11-02,26.81
2016-11-03,26.77
2016-11-04,27.33
2016-11-07,27.96
2016-11-08,28.79
2016-11-09,29.64
2016-11-10,33.72
