Date,Adj_Close
2016-01-04,66.82
2016-01-05,66.58
2016-01-06,66.75
2016-01-07,66.54
2016-01-08,66.12
2016-01-11,66.45
2016-01-12,65.17
2016-01-13,64.87
2016-01-14,63.95
2016-01-15,61.8
2016-01-19,60.85
2016-01-20,59.64
2016-01-21,59.42
2016-01-22,59.93
2016-01-25,59.03
2016-01-26,59.32
2016-01-27,58.61
2016-01-28,60.08
2016-01-29,62.01
2016-02-01,61.24
2016-02-02,58.43
2016-02-03,59.23
2016-02-04,59.5
2016-02-05,59.43
2016-02-08,58.39
2016-02-09,56.75
2016-02-10,58.43
2016-02-11,47.79
2016-02-12,51.46
2016-02-16,52.16
2016-02-17,50.4
2016-02-18,50.58
2016-02-19,48.81
2016-02-22,51.33
2016-02-23,49.7
2016-02-24,49.59
2016-02-25,50.99
2016-02-26,50.47
2016-02-29,49.72
2016-03-01,50.0
2016-03-02,51.5
2016-03-03,54.02
2016-03-04,54.9
2016-03-07,55.95
2016-03-08,54.82
2016-03-09,55.4
2016-03-10,55.71
2016-03-11,56.21
2016-03-14,55.0
2016-03-15,54.76
2016-03-16,54.82
2016-03-17,55.59
2016-03-18,55.83
2016-03-21,55.34
2016-03-22,55.09
2016-03-23,54.24
2016-03-24,55.85
2016-03-28,56.17
2016-03-29,56.93
2016-03-30,56.5
2016-03-31,56.67
2016-04-01,56.9
2016-04-04,55.97
2016-04-05,55.7
2016-04-06,55.62
2016-04-07,56.43
2016-04-08,56.25
2016-04-11,56.14
2016-04-12,56.41
2016-04-13,56.53
2016-04-14,56.54
2016-04-15,57.51
2016-04-18,57.9
2016-04-19,59.19
2016-04-20,59.52
2016-04-21,59.43
2016-04-22,59.89
2016-04-25,59.28
2016-04-26,59.97
2016-04-27,60.46
2016-04-28,62.51
2016-04-29,62.5
2016-05-02,62.52
2016-05-03,61.79
2016-05-04,62.07
2016-05-05,60.59
2016-05-06,60.95
2016-05-09,60.68
2016-05-10,61.31
2016-05-11,61.18
2016-05-12,61.37
2016-05-13,60.65
2016-05-16,60.94
2016-05-17,60.14
2016-05-18,60.88
2016-05-19,61.1
2016-05-20,62.74
2016-05-23,63.74
2016-05-24,64.45
2016-05-25,65.52
2016-05-26,65.9
2016-05-27,65.79
2016-05-31,67.07
2016-06-01,67.49
2016-06-02,67.74
2016-06-03,67.77
2016-06-06,67.45
2016-06-07,67.15
2016-06-08,66.5
2016-06-09,66.16
2016-06-10,65.4
2016-06-13,62.43
2016-06-14,62.17
2016-06-15,61.99
2016-06-16,61.38
2016-06-17,61.57
2016-06-20,61.73
2016-06-21,61.56
2016-06-22,61.54
2016-06-23,61.62
2016-06-24,58.76
2016-06-27,57.16
2016-06-28,58.2
2016-06-29,59.06
2016-06-30,59.15
2016-07-01,58.56
2016-07-05,57.76
2016-07-06,58.12
2016-07-07,57.96
2016-07-08,60.0
2016-07-11,59.51
2016-07-12,60.46
2016-07-13,60.21
2016-07-14,60.51
2016-07-15,61.05
2016-07-18,61.15
2016-07-19,60.73
2016-07-20,61.42
2016-07-21,61.68
2016-07-22,62.2
2016-07-25,61.39
2016-07-26,61.2
2016-07-27,61.23
2016-07-28,65.35
2016-07-29,65.84
2016-08-01,63.03
2016-08-02,63.33
2016-08-03,64.46
2016-08-04,65.15
2016-08-05,66.21
2016-08-08,65.83
2016-08-09,66.06
2016-08-10,65.79
2016-08-11,65.14
2016-08-12,65.76
2016-08-15,65.95
2016-08-16,64.5
2016-08-17,64.96
2016-08-18,63.94
2016-08-19,63.97
2016-08-22,63.99
2016-08-23,64.11
2016-08-24,63.53
2016-08-25,62.93
2016-08-26,62.47
2016-08-29,62.8
2016-08-30,62.52
2016-08-31,63.9
2016-09-01,62.96
2016-09-02,63.56
2016-09-06,64.08
2016-09-07,64.15
2016-09-08,63.75
2016-09-09,61.92
2016-09-12,62.45
2016-09-13,60.95
2016-09-14,60.4
2016-09-15,60.39
2016-09-16,60.75
2016-09-19,59.7
2016-09-20,59.28
2016-09-21,60.33
2016-09-22,61.37
2016-09-23,60.11
2016-09-26,59.47
2016-09-27,59.31
2016-09-28,59.48
2016-09-29,58.76
2016-09-30,59.23
2016-10-03,59.39
2016-10-04,59.87
2016-10-05,60.94
2016-10-06,61.87
2016-10-07,60.96
2016-10-10,61.78
2016-10-11,60.27
2016-10-12,60.15
2016-10-13,60.17
2016-10-14,59.16
2016-10-17,58.64
2016-10-18,59.33
2016-10-19,60.06
2016-10-20,59.87
2016-10-21,60.85
2016-10-24,61.41
2016-10-25,61.45
2016-10-26,61.47
2016-10-27,61.29
2016-10-28,61.72
2016-10-31,62.01
2016-11-01,62.58
2016-11-02,68.81
2016-11-03,69.32
2016-11-04,69.31
2016-11-07,69.08
2016-11-08,70.05
2016-11-09,68.48
2016-11-10,67.36
2016-11-11,64.3
2016-11-14,66.57
2016-11-15,68.06
2016-11-16,67.48
2016-11-17,67.43
2016-11-18,67.35
2016-11-21,67.75
2016-11-22,67.61
2016-11-23,67.11
2016-11-25,68.06
2016-11-28,66.47
2016-11-29,67.11
2016-11-30,68.28
2016-12-01,70.0
2016-12-02,69.12
2016-12-05,70.35
2016-12-06,71.51
2016-12-07,73.0
2016-12-08,73.4
2016-12-09,73.36
2016-12-12,73.61
2016-12-13,72.12
2016-12-14,71.06
2016-12-15,71.24
2016-12-16,72.83
2016-12-19,71.54
2016-12-20,71.93
2016-12-21,72.08
2016-12-22,71.46
2016-12-23,71.43
2016-12-27,72.0
2016-12-28,71.01
2016-12-29,70.83
2016-12-30,72.24
2017-01-03,73.24
2017-01-04,72.27
2017-01-05,71.1
2017-01-06,70.14
2017-01-09,70.14
2017-01-10,70.4
2017-01-11,70.6
2017-01-12,69.08
2017-01-13,68.83
2017-01-17,68.49
2017-01-18,69.01
2017-01-19,68.0
2017-01-20,67.96
2017-01-23,68.52
2017-01-24,68.7
2017-01-25,69.59
2017-01-26,68.28
2017-01-27,68.66
2017-01-30,67.81
2017-01-31,69.21
2017-02-01,68.69
2017-02-02,69.09
2017-02-03,69.63
2017-02-06,69.4
2017-02-07,69.06
2017-02-08,68.5
2017-02-09,68.57
2017-02-10,68.55
2017-02-13,68.46
2017-02-14,68.29
2017-02-15,75.14
2017-02-16,75.37
2017-02-17,77.78
2017-02-21,78.44
2017-02-22,79.44
2017-02-23,80.05
2017-02-24,81.05
2017-02-27,81.4
2017-02-28,81.85
2017-03-01,82.07
2017-03-02,80.94
2017-03-03,81.65
2017-03-06,81.32
2017-03-07,81.42
2017-03-08,80.43
2017-03-09,80.89
2017-03-10,81.12
2017-03-13,80.89
2017-03-14,81.03
2017-03-15,81.56
2017-03-16,81.66
2017-03-17,81.84
2017-03-20,79.56
2017-03-21,78.59
2017-03-22,80.74
2017-03-23,80.08
2017-03-24,80.17
2017-03-27,79.96
2017-03-28,80.5
2017-03-29,81.52
2017-03-30,79.58
2017-03-31,79.26
2017-04-03,78.72
2017-04-04,78.25
2017-04-05,77.32
2017-04-06,77.05
2017-04-07,75.99
2017-04-10,76.63
2017-04-11,76.85
2017-04-12,77.19
2017-04-13,76.51
2017-04-17,77.03
2017-04-18,77.84
2017-04-19,77.01
2017-04-20,77.65
2017-04-21,77.46
2017-04-24,78.38
2017-04-25,78.6
2017-04-26,78.36
2017-04-27,78.49
2017-04-28,79.03
2017-05-01,77.98
2017-05-02,75.55
2017-05-03,67.04
2017-05-04,69.79
2017-05-05,69.53
2017-05-08,70.01
2017-05-09,69.43
2017-05-10,70.01
2017-05-11,70.15
2017-05-12,69.93
2017-05-15,70.11
2017-05-16,70.01
2017-05-17,69.2
2017-05-18,69.27
2017-05-19,69.68
2017-05-22,70.07
2017-05-23,81.7
2017-05-24,82.54
2017-05-25,83.22
2017-05-26,82.17
2017-05-30,80.98
2017-05-31,79.97
2017-06-01,79.34
2017-06-02,80.3
2017-06-05,80.1
2017-06-06,79.29
2017-06-07,81.33
2017-06-08,80.75
2017-06-09,79.06
2017-06-12,77.97
2017-06-13,77.69
2017-06-14,77.88
2017-06-15,77.34
2017-06-16,76.94
2017-06-19,77.8
2017-06-20,76.26
2017-06-21,75.73
2017-06-22,75.54
2017-06-23,75.72
2017-06-26,74.47
2017-06-27,74.32
2017-06-28,74.03
2017-06-29,73.59
2017-06-30,74.6
2017-07-03,75.87
2017-07-05,77.09
2017-07-06,75.41
2017-07-07,76.84
2017-07-10,76.47
2017-07-11,75.51
2017-07-12,76.77
2017-07-13,78.37
2017-07-14,78.38
2017-07-17,78.69
2017-07-18,78.19
2017-07-19,78.69
2017-07-20,79.58
2017-07-21,79.63
2017-07-24,80.13
2017-07-25,80.59
2017-07-26,79.71
2017-07-27,79.24
2017-07-28,79.85
2017-07-31,78.39
2017-08-01,78.06
2017-08-02,77.48
2017-08-03,75.96
2017-08-04,76.34
2017-08-07,77.26
2017-08-08,76.98
2017-08-09,76.93
2017-08-10,77.96
2017-08-11,77.27
2017-08-14,77.22
2017-08-15,77.16
2017-08-16,77.16
2017-08-17,75.55
2017-08-18,74.95
2017-08-21,75.09
2017-08-22,76.02
2017-08-23,75.48
2017-08-24,75.47
2017-08-25,75.53
2017-08-28,74.58
2017-08-29,74.2
2017-08-30,74.05
2017-08-31,74.63
2017-09-01,76.2
2017-09-05,75.68
2017-09-06,75.6
2017-09-07,75.64
2017-09-08,74.82
2017-09-11,75.75
2017-09-12,71.44
2017-09-13,72.29
2017-09-14,72.83
2017-09-15,72.53
2017-09-18,72.84
2017-09-19,72.48
2017-09-20,71.47
2017-09-21,71.38
2017-09-22,71.28
2017-09-25,71.48
2017-09-26,71.47
2017-09-27,70.78
2017-09-28,69.54
2017-09-29,69.46
2017-10-02,69.92
2017-10-03,69.32
2017-10-04,69.51
2017-10-05,69.8
2017-10-06,68.72
2017-10-09,67.18
2017-10-10,67.84
2017-10-11,67.74
2017-10-12,67.85
2017-10-13,72.49
2017-10-16,70.78
2017-10-17,71.21
2017-10-18,70.44
2017-10-19,70.83
2017-10-20,71.17
2017-10-23,71.12
2017-10-24,70.73
2017-10-25,70.02
2017-10-26,69.96
2017-10-27,69.82
2017-10-30,69.27
2017-10-31,68.78
2017-11-01,69.56
2017-11-02,69.13
2017-11-03,67.86
2017-11-06,67.64
2017-11-07,67.43
2017-11-08,67.89
2017-11-09,67.6
2017-11-10,67.15
2017-11-13,66.31
2017-11-14,66.22
2017-11-15,65.15
2017-11-16,65.63
2017-11-17,65.5
2017-11-20,65.3
2017-11-21,65.3
2017-11-22,65.48
2017-11-24,65.25
2017-11-27,65.16
2017-11-28,65.45
2017-11-29,66.42
2017-11-30,66.91
2017-12-01,67.14
2017-12-04,67.49
2017-12-05,66.06
2017-12-06,68.33
2017-12-07,69.21
2017-12-08,69.79
2017-12-11,69.67
2017-12-12,68.68
2017-12-13,66.22
2017-12-14,66.12
2017-12-15,67.69
2017-12-18,67.03
2017-12-19,66.91
2017-12-20,67.25
2017-12-21,66.99
2017-12-22,66.74
2017-12-26,67.17
2017-12-27,66.86
2017-12-28,67.15
2017-12-29,67.08
2018-01-02,67.99
2018-01-03,69.45
2018-01-04,70.47
2018-01-05,69.94
2018-01-08,68.93
2018-01-09,69.63
2018-01-10,69.39
2018-01-11,70.44
2018-01-12,69.74
2018-01-16,70.18
2018-01-17,70.45
2018-01-18,69.64
2018-01-19,77.56
2018-01-22,82.11
2018-01-23,80.57
2018-01-24,80.03
2018-01-25,80.0
2018-01-26,81.8
2018-01-29,80.86
2018-01-30,79.95
2018-01-31,79.43
2018-02-01,79.66
2018-02-02,78.6
2018-02-05,80.89
2018-02-06,82.55
2018-02-07,81.34
2018-02-08,79.96
2018-02-09,80.75
2018-02-12,79.66
2018-02-13,79.51
2018-02-14,75.06
2018-02-15,77.19
2018-02-16,79.1
2018-02-20,76.07
2018-02-21,75.1
2018-02-22,75.59
2018-02-23,76.62
2018-02-26,75.97
2018-02-27,74.83
2018-02-28,75.43
2018-03-01,75.98
2018-03-02,75.17
2018-03-05,77.99
2018-03-06,77.11
2018-03-07,77.43
2018-03-08,77.01
2018-03-09,74.96
2018-03-12,75.93
2018-03-13,75.87
2018-03-14,74.24
2018-03-15,73.74
2018-03-16,73.43
2018-03-19,72.65
2018-03-20,73.99
2018-03-21,73.02
2018-03-22,72.05
2018-03-23,72.52
2018-03-26,73.19
2018-03-27,72.61
2018-03-28,73.06
2018-03-29,73.94
2018-04-02,72.58
2018-04-03,74.12
2018-04-04,75.64
2018-04-05,75.14
2018-04-06,75.59
2018-04-09,74.91
2018-04-10,74.1
2018-04-11,74.49
2018-04-12,75.05
2018-04-13,75.14
2018-04-16,75.06
2018-04-17,74.8
2018-04-18,74.86
2018-04-19,75.7
2018-04-20,73.73
2018-04-23,73.44
2018-04-24,72.72
2018-04-25,72.55
2018-04-26,71.97
2018-04-27,72.69
2018-04-30,72.23
2018-05-01,71.64
2018-05-02,73.29
2018-05-03,70.27
2018-05-04,70.49
