Date,Adj_Close
2016-01-04,60.77525445676094
2016-01-05,60.98271862613313
2016-01-06,60.36424836514321
2016-01-07,59.36998220505445
2016-01-08,58.82587806273873
2016-01-11,57.29925492962268
2016-01-12,57.32665585765296
2016-01-13,56.62988940202563
2016-01-14,57.389286550293626
2016-01-15,57.43234515148408
2016-01-19,58.070399247179076
2016-01-20,57.31882310665459
2016-01-21,56.422425232653445
2016-01-22,57.37363279155175
2016-01-25,56.64163265689575
2016-01-26,58.270030665552895
2016-01-27,57.73375927423554
2016-01-28,57.346227949103174
2016-01-29,59.279950584383506
2016-02-01,60.211586051831596
2016-02-02,59.052914323561126
2016-02-03,58.97854037605033
2016-02-04,58.75933295180804
2016-02-05,57.88250325483881
2016-02-08,57.27577233430072
2016-02-09,57.784642797587786
2016-02-10,61.358506696395374
2016-02-11,61.81257921804015
2016-02-12,62.23534030778289
2016-02-16,63.35877444260642
2016-02-17,64.20037046054696
2016-02-18,63.996828538301415
2016-02-19,65.07329356806274
2016-02-22,65.35121335223737
2016-02-23,65.20637987550585
2016-02-24,65.64479472399044
2016-02-25,66.29067765626554
2016-02-26,65.57824961305975
2016-02-29,64.76405060873118
2016-03-01,66.60774162334059
2016-03-02,66.12626425924724
2016-03-03,65.64479472399044
2016-03-04,65.75048401782156
2016-03-07,65.41775846316807
2016-03-08,65.57041686206138
2016-03-09,65.50387566554897
2016-03-10,65.82485796533234
2016-03-11,66.44725047344889
2016-03-14,65.8874925723913
2016-03-15,65.59782170450997
2016-03-16,65.53127659357926
2016-03-17,64.85016781111209
2016-03-18,65.61347937767013
2016-03-21,65.43341613632823
2016-03-22,66.22412471649827
2016-03-23,65.98535302964233
2016-03-24,65.7543984361116
2016-03-28,66.09103840905514
2016-03-29,67.245787890199
2016-03-30,67.66854897994175
2016-03-31,67.57460294098075
2016-04-01,67.68028832039357
2016-04-04,67.42194454208745
2016-04-05,66.32590350645762
2016-04-06,67.10095832788576
2016-04-07,65.99709628451245
2016-04-08,65.75831676881994
2016-04-11,65.21421262650422
2016-04-12,65.91488958600328
2016-04-13,66.31024191887917
2016-04-14,66.38853811351656
2016-04-15,66.53728209411985
2016-04-18,67.46891364714965
2016-04-19,67.21056204000692
2016-04-20,67.25753897390571
2016-04-21,66.55685418557005
2016-04-22,66.87000764877335
2016-04-25,67.3867069486405
2016-04-26,67.42976554983093
2016-04-27,68.14610801132676
2016-04-28,66.75257510007211
2016-04-29,66.03623655299457
2016-05-02,66.93655275970404
2016-05-03,65.97360194593561
2016-05-04,65.25335289498634
2016-05-05,65.80528587388216
2016-05-06,66.54511093069992
2016-05-09,66.83086346587292
2016-05-10,67.41802620937911
2016-05-11,67.0853006547256
2016-05-12,67.42585504595918
2016-05-13,67.31625133383804
2016-05-16,68.16176568448692
2016-05-17,66.7604039366522
2016-05-18,66.91698066825383
2016-05-19,66.89349415851359
2016-05-20,66.83869230245301
2016-05-23,66.23587580020497
2016-05-24,67.6176654565895
2016-05-25,67.14401692907623
2016-05-26,67.60983270559112
2016-05-27,68.03258988091558
2016-05-31,68.00518895288528
2016-06-01,67.75858451503098
2016-06-02,68.95639259736528
2016-06-03,68.8428744669541
2016-06-06,69.17168951773584
2016-06-07,68.84678888524414
2016-06-08,70.12288924779754
2016-06-09,70.73745683375232
2016-06-10,69.81365411730259
2016-06-13,69.27737489714866
2016-06-14,69.15211351186734
2016-06-15,68.3770547760209
2016-06-16,68.38880585972761
2016-06-17,67.68028832039357
2016-06-20,68.43577496478981
2016-06-21,68.38880585972761
2016-06-22,68.4827479842703
2016-06-23,69.52398324942126
2016-06-24,66.8856653219335
2016-06-27,65.66436681544066
2016-06-28,67.04224205353516
2016-06-29,68.70586982680265
2016-06-30,69.20691536792792
2016-07-01,69.3674104322379
2016-07-05,69.38306419097978
2016-07-06,69.73144741879344
2016-07-07,69.66881672615277
2016-07-08,70.74136733762406
2016-07-11,71.15629567636843
2016-07-12,70.81182295242651
2016-07-13,70.89402965093568
2016-07-14,71.02711987279706
2016-07-15,70.68656548156349
2016-07-18,70.81965570342489
2016-07-19,70.6591606391149
2016-07-20,70.79616919368465
2016-07-21,70.34992550861995
2016-07-22,70.71788082788382
2016-07-25,70.3929841098104
2016-07-26,70.80791244855476
2016-07-27,70.07199789560873
2016-07-28,70.17769110385814
2016-07-29,70.84314221316512
2016-08-01,70.51433107680167
2016-08-02,70.43995712929089
2016-08-03,70.3342639210415
2016-08-04,64.01248229704329
2016-08-05,65.3551316849457
2016-08-08,64.98717245126355
2016-08-09,64.41175296262749
2016-08-10,65.06546081706436
2016-08-11,65.55085259944777
2016-08-12,64.76796894143953
2016-08-15,64.36086552485695
2016-08-16,63.75413068990057
2016-08-17,63.178707286846226
2016-08-18,63.17479678297447
2016-08-19,63.13564868565577
2016-08-22,63.60146837658896
2016-08-23,62.82641355516081
2016-08-24,62.56414752972806
2016-08-25,62.95167885486042
2016-08-26,63.945937186112594
2016-08-29,64.28257715905613
2016-08-30,64.12208600916443
2016-08-31,64.11425325816606
2016-09-01,63.797189291091016
2016-09-02,64.30997417266812
2016-09-06,64.3178069236665
2016-09-07,64.36086552485695
2016-09-08,64.24343297615572
2016-09-09,62.184448955594064
2016-09-12,63.36660327918649
2016-09-13,62.662007986979084
2016-09-14,62.399741961546326
2016-09-15,63.71498650700016
2016-09-16,64.23560805399393
2016-09-19,63.60146837658896
2016-09-20,63.72672976187029
2016-09-21,64.54092876619885
2016-09-22,65.48038915580872
2016-09-23,64.37260877972707
2016-09-26,63.65627023264954
2016-09-27,64.10642833600429
2016-09-28,64.1181715908744
2016-09-29,63.080846829595195
2016-09-30,63.797189291091016
2016-10-03,63.19045054171635
2016-10-04,62.64634639940062
2016-10-05,63.15522469152427
2016-10-06,63.8519911471516
2016-10-07,63.32354467799605
2016-10-10,63.820671886412974
2016-10-11,62.09441733492311
2016-10-12,62.023957805702366
2016-10-13,61.084497416092496
2016-10-14,60.03151889607142
2016-10-17,59.97280653613909
2016-10-18,60.02760839219966
2016-10-19,60.30161375808426
2016-10-20,59.831887477697606
2016-10-21,59.71053268186974
2016-10-24,59.86711332788968
2016-10-25,58.94722502973001
2016-10-26,58.309178762871596
2016-10-27,58.285684424294764
2016-10-28,58.44617948860474
2016-10-31,58.40312088741428
2016-11-01,57.5576026223471
2016-11-02,61.10015508925265
2016-11-03,60.23115422886352
2016-11-04,60.618681639577595
2016-11-07,61.12363768457461
2016-11-08,61.68731783275883
2016-11-09,61.65991690472855
2016-11-10,60.55213652864689
2016-11-11,61.32719135007504
2016-11-14,61.78126387171982
2016-11-15,61.84389847877877
2016-11-16,62.32536801403554
2016-11-17,62.196192210464176
2016-11-18,61.44071339490453
2016-11-21,58.14868369856161
2016-11-22,59.859284491309595
2016-11-23,59.874946078888065
2016-11-25,59.17817179442415
2016-11-28,59.24863523806319
2016-11-29,59.984549791009215
2016-11-30,58.309178762871596
2016-12-01,58.42660348273624
2016-12-02,58.547958278564096
2016-12-05,58.69278784087733
2016-12-06,58.67321574942712
2016-12-07,58.45400832518483
2016-12-08,58.88459042267106
2016-12-09,59.5735319561366
2016-12-12,59.17034687226236
2016-12-13,60.082410248260246
2016-12-14,59.82405472669924
2016-12-15,60.3524972814365
2016-12-16,60.188091713254764
2016-12-19,59.51090126349594
2016-12-20,59.51873010007603
2016-12-21,59.906253596371805
2016-12-22,59.64790590364738
2016-12-23,59.808393139120774
2016-12-27,59.97280653613909
2016-12-28,59.59701846587684
2016-12-29,59.937572857110425
2016-12-30,59.38564379263291
2017-01-03,61.037520482193706
2017-01-04,61.28021833059455
2017-01-05,60.95141110864938
2017-01-06,61.13538093944474
2017-01-09,61.55422761089743
2017-01-10,61.88303874726089
2017-01-11,61.75385902927123
2017-01-12,61.50725459141693
2017-01-13,62.25882290310484
2017-01-17,62.15313360927373
2017-01-18,62.509345673667475
2017-01-19,61.7421196888194
2017-01-20,61.4172190563277
2017-01-23,60.8104920502079
2017-01-24,61.425051807326064
2017-01-25,62.74420685665165
2017-01-26,62.32536801403554
2017-01-27,62.493684086089026
2017-01-30,61.973074282350126
2017-01-31,62.57589078459818
2017-02-01,62.57589078459818
2017-02-02,63.10825167204378
2017-02-03,63.6719279058097
2017-02-06,63.64452697777942
2017-02-07,64.18863112009514
2017-02-08,64.04379764336362
2017-02-09,64.529189425747
2017-02-10,64.61530662812791
2017-02-13,64.6309603868698
2017-02-14,65.23377688911785
2017-02-15,65.72307917537299
2017-02-16,65.4686459009386
2017-02-17,65.80528587388216
2017-02-21,67.72334692158402
2017-02-22,67.57851735927079
2017-02-23,67.29667924238782
2017-02-24,67.92690058708446
2017-02-27,67.93081109095621
2017-02-28,67.15576018394634
2017-03-01,67.32799458870817
2017-03-02,66.94829601457417
2017-03-03,67.15967851665468
2017-03-06,66.89740466238534
2017-03-07,66.9600392694443
2017-03-08,66.89349415851359
2017-03-09,66.91306624996379
2017-03-10,67.39453969963886
2017-03-13,67.41411179108907
